sample_id,model_idx,scenario_idx,success,Ra,La,J,b,Kt,Ke,gain_proxy,Te,Tm,reference_type,difficulty,ref_amplitude,ref_secondary_amplitude,reachable_output_proxy,reference_scale_ratio,disturbance_amplitude,noise_std,p1,p2,q1,q2,r1,iae,ise,iae_norm,ise_norm,rmse_norm,control_energy,control_variation,sat_ratio,final_error_abs,final_error_norm,overshoot,settling_time,output_range,meta_cost,quality_score,search_method,sample_dir
20,0,20,True,2.2191648388447707,0.4877756879504105,0.02602037087875935,0.22368416348712367,0.091883546957753,0.10951244703273513,0.1814251052846351,0.2198014673864117,0.11632638839118,step,medium,1.61642512162304,1.9484587296796514,4.317761118118373,0.4512659863241266,0.03649494314187153,0.05349636958077148,5.3400445138563,8803.593220019844,0.614278587418192,0.06001459471900026,0.011519320216095027,0.2794126801332271,0.2736466811347431,0.17285841230472276,0.10473190484297315,0.2954261115222287,137.71312179854684,2.2655412774884183,0.0,0.005991132859490822,0.0037064091490208785,0.03137911630629393,0.58,1.4219776145855347,2.3852372504634642,0.9918709721642308,LHS,mpc_pqr_dataset_streaming_debug\samples\sample_000020
21,0,21,True,2.2191648388447707,0.4877756879504105,0.02602037087875935,0.22368416348712367,0.091883546957753,0.10951244703273513,0.1814251052846351,0.2198014673864117,0.11632638839118,sine,easy,1.4486628711894736,0.9909937010595676,4.317761118118373,0.3355125102013015,0.054674790845636395,0.019965509388957973,1.7472236990009697,3180.314141459946,0.09353658285107995,370.7257762379141,0.023511531220057086,0.24302083847074624,0.25469704067729154,0.17053965086806983,0.1254260103665804,0.3232981214072913,142.44951792961015,7.327406220085834,0.03333333333333333,0.0059171551943904,0.004152358239456065,0.00047225998698049917,0.98,1.5118732182017602,2.6015990363077033,0.9878293688828759,LHS,mpc_pqr_dataset_streaming_debug\samples\sample_000021
22,0,22,True,2.2191648388447707,0.4877756879504105,0.02602037087875935,0.22368416348712367,0.091883546957753,0.10951244703273513,0.1814251052846351,0.2198014673864117,0.11632638839118,multi_step,medium,2.058687008755699,1.6026643298263674,4.317761118118373,0.47679502233621707,0.011525106388124734,0.11686199106729227,50.04995093025048,972.8088467159482,1.7500839030972037,0.4363850201936389,0.009819224843487209,0.5634272219627805,1.0136934108798383,0.2736827985830271,0.23918061358217238,0.4464495245659285,153.9215428853514,4.006131749968757,0.06666666666666667,0.03309296846995169,0.02064872091683539,0.0,1.2,1.8782511481645106,3.3962167693072427,0.9696756395415823,LHS,mpc_pqr_dataset_streaming_debug\samples\sample_000022
23,0,23,True,2.2191648388447707,0.4877756879504105,0.02602037087875935,0.22368416348712367,0.091883546957753,0.10951244703273513,0.1814251052846351,0.2198014673864117,0.11632638839118,multi_step,medium,1.5266193858070534,1.6054679324436558,4.317761118118373,0.37182879935314694,0.003692350871886421,0.05905570074349962,182.4224362595298,5356.525125779588,482.5456542961449,0.3100235262507499,0.0004420871381556873,0.17617343097773616,0.08447700107530824,0.10973338515057447,0.0327744352743848,0.1652635150156279,111.93537326964841,2.9036437584083283,0.0,0.01577726548643965,0.00982720686449672,0.0,0.76,0.8013015778975504,1.7055180863007704,0.9950863965677517,LHS,mpc_pqr_dataset_streaming_debug\samples\sample_000023
25,0,25,True,2.2191648388447707,0.4877756879504105,0.02602037087875935,0.22368416348712367,0.091883546957753,0.10951244703273513,0.1814251052846351,0.2198014673864117,0.11632638839118,sine,easy,0.70514121664325,1.1609886798514073,4.317761118118373,0.2688867327512903,-0.04273536804346288,0.07548731331539861,610.7691756022788,0.5619958812570448,0.2529881524579574,148.95729267206283,0.23574841578122485,0.1526422351302027,0.04954133877214603,0.13419914949141412,0.038292862459999855,0.17863571512065146,52.69631008133972,2.341072365208558,0.0,0.061464852131572156,0.0540383261070344,0.0,1.2,0.7017258547441373,1.3463563992393963,0.9729808369464829,LHS,mpc_pqr_dataset_streaming_debug\samples\sample_000025
26,0,26,True,2.2191648388447707,0.4877756879504105,0.02602037087875935,0.22368416348712367,0.091883546957753,0.10951244703273513,0.1814251052846351,0.2198014673864117,0.11632638839118,step,easy,0.747395869002413,0.6659265842503185,4.317761118118373,0.173098012733071,0.010937257933316541,0.0385848284047569,1.5682444140222882,1710.9013405628746,0.15850931128902115,0.21281841931083256,0.0009258819551439736,0.3002166124809774,0.35738041035620555,0.3002166124809774,0.35738041035620555,0.5457261296934308,49.33799973484814,2.7984420665053493,0.0,0.012746960610042546,0.012746960610042546,0.014149766003082419,0.48,1.7413456300294208,2.6303068407214085,0.9907965664943622,LHS,mpc_pqr_dataset_streaming_debug\samples\sample_000026
27,0,27,True,2.2191648388447707,0.4877756879504105,0.02602037087875935,0.22368416348712367,0.091883546957753,0.10951244703273513,0.1814251052846351,0.2198014673864117,0.11632638839118,sine,medium,2.266828854889832,2.246213000280182,4.317761118118373,0.5250009884469218,-0.03007349090013458,0.03956202275694067,12.191556421747432,7230.18393607805,439.57948182732935,71.91472128398969,5.371760538672359,0.8618399358757318,1.7921138341752498,0.3803750741764693,0.34908924056497953,0.5393586009982748,218.45559706532637,2.1787458778624047,0.06666666666666667,0.014523698302278287,0.006410068261030703,0.0,1.02,3.2138893880805286,4.601215669754103,0.9767949658694847,LHS,mpc_pqr_dataset_streaming_debug\samples\sample_000027
28,0,28,True,2.2191648388447707,0.4877756879504105,0.02602037087875935,0.22368416348712367,0.091883546957753,0.10951244703273513,0.1814251052846351,0.2198014673864117,0.11632638839118,step,easy,1.0999521912123278,0.7354631655503101,4.317761118118373,0.25475058974352743,-0.04810642301041494,0.12322802649174518,2.744172377202284,3889.530522715086,0.01167763011268614,0.047833273667564,0.0012764847845330109,0.3764420770635863,0.4705478209247426,0.3422349444557998,0.38891630247359027,0.5692951068892055,41.7411757891404,2.5441861409469726,0.0,0.08971159221249292,0.0815595377046488,0.0,1.2,2.4091723160574308,2.985648065760136,0.9592202311476756,LHS,mpc_pqr_dataset_streaming_debug\samples\sample_000028
29,0,29,True,2.2191648388447707,0.4877756879504105,0.02602037087875935,0.22368416348712367,0.091883546957753,0.10951244703273513,0.1814251052846351,0.2198014673864117,0.11632638839118,step,medium,2.184335954939225,2.0660342529684086,4.317761118118373,0.5058955081542658,0.0017067444228497375,0.09474027336551859,0.18410424564411776,13.457503442585361,826.477930658551,3.914624654400028,0.00046806147342852,0.6067463498304025,1.2295251820811819,0.27777153439168845,0.2576905895352957,0.46340280312712806,211.09479652821295,2.569929325451616,0.05,0.007548671501028448,0.0034558198265973584,0.0,0.58,3.2834227163091967,3.8853724731386077,0.9832720900867014,LHS,mpc_pqr_dataset_streaming_debug\samples\sample_000029
30,0,30,True,2.2191648388447707,0.4877756879504105,0.02602037087875935,0.22368416348712367,0.091883546957753,0.10951244703273513,0.1814251052846351,0.2198014673864117,0.11632638839118,sine,medium,1.7413213816834274,1.6319137134130675,4.317761118118373,0.40329266350016924,-0.01589858278618464,0.007070238071883599,1.9519554687006182,6418.222563190296,0.14759020628313652,7.99224844610795,0.00031483274623125195,0.3532202907319384,0.5228253392080072,0.20350691684187014,0.17354962916128763,0.38029553109093944,159.49373912081765,4.076429382170007,0.06666666666666667,0.0053931961396758155,0.0031072753947248245,0.0031072753947248245,0.34,1.9922567431913099,2.922285022803978,0.9778249072236926,LHS,mpc_pqr_dataset_streaming_debug\samples\sample_000030
